,날짜,평점,리뷰
39,2020.06.12,5점만점에 5점,체험 신청하기 전부터 사서 쟁여둔 제품이에요^^가볍고 너무너무 촉촉해서 쟁일수밖에 없는~~~ㅎㅎ원래 올영 중독 .세트중독 이지만 이라인은 나에겐 단연 최고인듯 합니다.유산균 향이 첨엔 신경쓰이더니 몇일쓰면 향까지도 너무 순해서 좋아요~담날도 깔끔하게 촉촉해요 ~완전 제스타일!!!단 전 전라인을 모두 사용하기때문에 사용감이 다르게 느껴질수도 있어요.
40,2021.02.11,5점만점에 4점,"수부지 에센스 찾다가 매장 직원분 추천으로 사게 되었어요. 많은 분들이 후기에서 언급했듯이 냄새가 좀 이상하긴 해요 처음에만 이상했지 나중엔 적응해서 별 생각 안들어요. 스킨 다음에 이 에센스 바르는데 촉촉하고 좋아요. 수분 채워주려고 샀는데 아직까지 수분에 좋은지는 잘 모르겠어영 그냥 무난하게 쓰기 좋은 거 같아요. 평소에도 닥터자르트거 자주 쓰는데 좋아서 쓰기 보다는 무난해서 (?) 쓰는 느낌인데 이 에센스 또한 그런 느낌이에요 !  수부지 분들이 무난하게 쓰기 좋은거같아용 흡수도 잘 되고 그냥 딱 무난한 에센스에요.. 
다만 가격에 비해 양이 좀 작은 거 같다는 느낌? 이거보다 더 좋은 에센스 찾으면 그걸로 갈아탈 거 같아요 재구매의사는 반반인거 같아요"
41,2021.01.23,5점만점에 5점,닥터자르트 기초 제품 처음 써보는데 생각보다 너무 좋아요 수부지인데 속건조 촉촉하게 잘 잡아주고 흡수도 잘돼서 좋아요 근데 향이 좀ㅠㅠ 뭐랄까 발효한 냄새가 나서 바를때마다 조금 힘겹긴한데 제품이 좋아서 계속 쓸 것 같아요!
42,2020.09.18,5점만점에 5점,"푸석푸석 건조한 피부컨디션일때 자기전에 발라주고 있어요 자고 일어나면 촉촉한피부상태로 변해요 대신
3번 덧발라주고 있어요"
43,2020.07.23,5점만점에 5점,"워낙닥터자르트 바이옴에센스가 좋다는말을많이들어서
한번사용해보고싶어서구매했어요:)
블루샷앰플이 같이들어있어서 더좋겠구나 싶었거든요^^
매장에서구매할때 직원분이 블루샷앰플을 본품에넣을때
흘릴수도있으니조심해달란 주의를받고 집에와서 조심스레
주사기처럼생긴모양 앞에를 똑!떼니 뜯어져서 본품에쭉~짜고 뿌듯해했네요ㅎㅎ
사용감은 거의물같은데 얼굴에펴바르는순간 예상치못한 보습감이 장난아니였어요 가벼울줄알았는데 전혀..ㅎ
바를때부터느낄수있답니당
담날일어나면 피부가 번들번들 좋아보이는피부가되네요~
민감성이라 아무거나사용못하는데 이건너무너무좋아요♡
계속구매해야되겠어영"
44,2020.07.20,5점만점에 3점,"올영직원에게 추천받아서 세일할때 구매했어요
솔직히 30대중반인 저에게는
닥터자르트 사용해본제품들중 최악입니다
브라이트닝이라고하는데 브라이트닝 기능전혀없어요"
45,2020.06.27,5점만점에 5점,바이옴에센스에 블루샷을 넣어서 사용하는 신기한 제형이네요 에센스이지만 흐르는 스킨제형이라 여름에 바르기 좋네요 스포이드 용기라서 얼굴에 바로 떨어뜨리면 되서 위생적이예요 흡수가 빠르지만 수분감은 오래 유지되어서 여름에 이 제품 하나만 바르고 선크림발라주니 딱 좋네요
46,2020.06.22,5점만점에 5점,"U존이 건성이라 늘 기초제품 바르고 나면 항상 건조함이 느껴졌는데 바이옴 에센스를 써보니 마스크팩 하고 떼어낸거처럼 촉촉했어요!! 

여러번 토너 바를 필요없이 에센스 바르고 로션 발라주니 좋았어요! 다만 완전 수분감? 만 있다보니 유수분 밸런스 잘 조정해서 유분있는 크림만 살짝 발라서 마무리해줬어요😊"
47,2020.06.18,5점만점에 5점,믿고 쓰는 닥터자릍!!! 무슨 앰플일까 궁금했는데 주사기를 병에 쓔욱 하고 넣고 흔들어서 발랐더니?!ㅋㅋㅋ냄새가...ㅋㅋㅋㅋ좀...꺼려지는데 좋다니 참고 바름!! 촉촉하고 샥 스며드는 느낌? 텍스쳐는 내 스타일ㅋㅋ 계속 발라보고 효과 좀 봐야겠네요!!
48,2020.06.16,5점만점에 5점,"-4일써본 후기입니다-
에센스 자체가 순합니다.
예민하고 건성피부인 저한테두 잘맞맞더라구요~~
제품설명처럼 에센스를 화장솜에 적혀 칙칙한부분에 올려두었었는데 진쨔 화해진? 느낌이 들더라구요! 
매우 만족합니다 !! 함써보세요~~강츄"
49,2020.06.15,5점만점에 5점,닥터자르트 역시 굿굿이에요ㅎㅎㅎ 스포이드? 뭔가 신기하게 되어 있어요ㅎㅎ 돌리면 누르는게 위로 올라와서 신기하고 좋네요 ㅎㅅㅎ 제품력은 말해뭐해요👍🏻좋습니당 가격이 조금 비싼듯 하지만 제품력이 정말 좋아서 다쓰면 다시 구매해서 사용할 예정입니다!! 리뷰들보면 향이 조금 별로라는 평도 있긴한데 저는 거의 무향에 가깝다고 느꼈습니다! 또한 처음 발랐을때는 매우 빠르게 흡수되고 약간 가벼워서 보습이 될까 했는데 토너로 결 정리 후 이 제품만 발라줘도 자극 일도없고 건조함 일도없이 좋습니당!!  민감성피부와 보습이 필요하신분들께 완전  짱짱 추천합니다!🙌🏻🤟🏻
50,2020.06.15,5점만점에 5점,원래 바이옴라인 아이크림이랑 워터크림 몇통째 쓰고있었는데 신상으로 세럼 나와서 탄력이랑 칙칙함이랑 둘중 하나는 써보고 싶었는데  체험단에 올라왔길래 바로 신청해봐서 써봤는데  주사기이용해서 만들어서 쓰니까 기분이 좀 이상했어요 ㅋ 지난번 에센스스킨에도 합쳐서 써라고 했던거 같은데 ㅎㅎ 바이옴라인은 신기하내요 ㅎ 233억마리? 마리 써있는것도 신기하구요 ㅎㅎ 일단 각질도 잘 정돈되고 결이 너무 부드러워지는거 같아요 이거 좋으면  4단계 탄력도 잡아주는 노란세럼도 써봐야겠어요 ㅎ  프로바이오틱스처럼 피부 안쪽부터? 잡아쥰다고하니 제 피부가 안부터 좋아졌음 좋겟어여 ㅠ 워터크림이랑 이거 꾸준히 쓰렵니다 워터크림은 진짜 너무너무 좋았어요!!
51,2020.06.13,5점만점에 5점,"향은 없고 흡수가 빨라요~😁
흡수가 빨라서 건조 할것 같지만 피부를 꽉 채워주는 느낌이 드네요!😆
냉장고에 넣어서 좀 더 시원하게 사용하면 좋을것 같습니다~!!😀
꾸준히 사용할 거에요~^^ 여름에 무겁게 발리지 않아서 너무 좋아요!😄"
52,2020.06.12,5점만점에 5점,"자극없이 순해요
향도 부담없고 좋아요
요즘 트러블이 올라와서 고민인데 꾸준히 써 보려구요
촉촉하고 수분가득해서 화장도 잘먹어요
다쓰고 재구매 할거에요"
53,2020.06.12,5점만점에 5점,"💙바이옴 에센스 블루샷(미백)💙

묽은 제형이라 잘 흘러서 제형 사진은 찍지 못했는데, 스킨처럼 묽어서 피부에 금방 스며드는 제형입니다. 피부 타입 상관없이 부담없이 사용 가능할 것 같습니다.

저같은 경우는 수부지피부라서 속건조를 잡는 것에 애를 쓰는데 이 에센스는 한 번만 발라도 충분히 촉촉하고 건성인 분들은 두세번 레이어링해서 발라도 부담없을만한 촉촉하고 산뜻한 에센스입니다.

금방 스며들고 기름지지도 않는데 한 번 바르는 거 만으로도 수분감이 빵빵하서 속건조까지 잡아줘서 지금같이 더워지는 날씨에 쓰기에 아주 최적화된 에센스라고 생각됩니다.

미백 기능은 앞으로 사용해보면서 지켜봐야하겠지만 수분감만으로도 정말 만족스럽기때문에 올 여름에 손이 많이 갈 것 같습니다.

📌추천: 수부지, 지성 (건성은 2번 정도 레이어링 필요할 듯)
📌장점: 산뜻하고 수분감 만땅인데 미백 효과도 볼 수 있음. 특히나 여름에 사용하기 좋음.

산뜻하고 촉촉한 에센스 찾으시는 분들께 추천드려요!🍉"
54,2020.06.05,5점만점에 5점,엘로우샷을 먼저 사서 썼는데 너무 좋아서 블루샷도 궁새했어요~같은라인  스킨로션보다 촉촉함은 덜할지만 주사기 앰플에 엄청난게 들어있을것 같아 잘쓰고있어요~전라인 다쓰는데 수분감 장난 아닙니다
55,2021.02.19,5점만점에 5점,이거 정말 추천합니다 이거 쓰고 다음날 아침에 피부가 엄청 보들보들하고 진정돼있더라구요 진짜 너무 좋음
56,2020.12.13,5점만점에 5점,"두통을 비우고도 세번째 이용중입니다 속건조가 심한 악건성피부라 그어떤 스킨제품을 써도 항상  피부가 건조하였는데 이제품은 속건조를 잘 잡아줍니다 화장솜이나 패드를 이용해 바르는것보다 손으로 2~3번 레이어링해서 발라주면 보습감에 한층 더 좋습니다 아침 저녁으로 스킨단계에 꼭 발라줍니다 두세번 레이어링한뒤 에스트라 아토베리어크림을 발라주면 한겨울에 보습력에는 최고입니다
스킨단계에 꼭 이용하는제품으로 정말 건조한 피부에게 강추하는 제품입니다"
57,2020.10.03,5점만점에 5점,"🌟장점: 스킨-로션 중간단계에 사용할려고 구매했음. 끈적임없이 잘 발리고 사용한후 피부 푸석함이 많이 줄어들었어요. 아침, 저녁에 사용하는데 두달이상은 사용가능할 용량입니다. 향은 거의 무향이며,저는 미세하게 우유향이 납니다. 

😇단점: 사용하면서 딱히 없었습니다."
58,2020.06.25,5점만점에 5점,피부가 요즘 타서 써봄 수분부족한뎅 이거 쓰면 죻음 완전 촉촉 끈적없이 죻음ㅎ 꾸준히 쓸랭ㅎ
59,2020.06.15,5점만점에 5점,"제피부가 예민한 편인데
잘맞는거보니 제품이 순한거같아용
건성인데 촉촉하고 잘 흡수가 됩니다!
향은 우유향? 느낌이라 호불호가 갈릴거같긴합니당
써보고 혀과있으면 구매하려구요"
60,2020.06.12,5점만점에 5점,샷이 별도로 들어있어서 좀 더 청결한 느낌이 들어요 닥터자르트 제품은 항상 순하고 자극이 없어서 항상 믿고 쓰는 제품이에요 이번 제품도 촉촉하고 순해서 좋네요~~~
61,2020.06.02,5점만점에 5점,촉촉하고 어플리케이터도 편리합니다. 조금 가격이 비싸긴한데 동일라인의 스킨을 쓰고 좋아서 샀어요.
62,2021.01.22,5점만점에 5점,속건조 잡는데 최고라고 들어서 구매해봤는데 솔직히 처음에는 좋은지 잘 몰랐어요 근데 쓰다보니까 진짜 피부가 쫀쫀하게 촉촉해지고 속건조가 많이 개선되어서 이제 스킨케어할때 꼭 있어야하는 템 1등이에요ㅠㅠ 근데 약간 아몬드 냄새(?)가 나서 처음에는 이게머야 했는데 쓰다보니 적응돼서 괜찮아요!!
63,2021.01.05,5점만점에 5점,한번 써보고 두번째 구매입니다 손에 닿는 피부결이 달라졌어요 특유의 빵냄새도 ㅋㅋ 좋아요
64,2020.10.13,5점만점에 5점,"자꾸 사람들이 바이옴 거려서 구매해봤어요.
-
엄청 순하고, 자극 없어요
-
촉촉하고, 흡수가 정말 금방되요.
-
아침에는 이거 하나만 발라주니까 적당했어요
선크림을 엄청 촉촉한 타입을 사용하고 있어서 그렇게 2개만 써도 궁합이 좋더라고요. (선크림-메이크프렘 모이스처선크림)
-
촉촉함이 오래가고, 화장솜중에 얇게 펼쳐지는 시트 화장솜 같은거에 듬뿍 적셔서 스킨팩 해주면 진짜 피부가 정말 촉촉해져요.
-
적당히 묽은 편이라서 계속 레이어링해도 끈적이지 않아요."
65,2020.10.11,5점만점에 5점,"바이옴 캡슐로 빠져서 닥자 바이놈라인 하나씩 모으는 중이에요ㅋㅋ
시카크림만 써보고 바이옴은 첨인데 너무조아여ㅋㅋ
향에 민감하지않아 저는 냄새 괜찮은데 ㅋㅋ 일단 제품이 좋아요 물같은 에센스라 손바닥에 덜어서 발라야하네요 
촉촉해지고 가벼운 에센스라 에센스 후 시카크림으로 듬뿍 발라줘야 덜 건조합니다ㅎㅎ 미백는 바로 효과는 당연히 없지만 한달케어로 하면 맑아질거라 믿어봅니다ㅎㅎ"
66,2020.09.24,5점만점에 5점,"며칠 써봤는데 상품평처럼 좋은지는 모르겠어요
회사 언니 추천으로 사서 며칠 사용해봤으나 특별히 좋은 느낌이 없어서 재구매는 안 할 것 같아요
스포이드가 다른거랑 다르게 전문적이네요ㅋㅋㅋ
그건 칭찬해줄만해요~!"
67,2020.09.10,5점만점에 5점,옐로샤쇼ㅓ보고 좋아서 종류별로ㅠ다 구매해보려고샄ㅅ라요 진짜진짜좋아사 쟝이고있어요 수분간패우는데뉴짱이거 여러겹레이어드하기ㅜ좋아요 진짜 평생안고갈겁니다 단종으뉴절대ㅠ안돼요ㅜ
68,2020.06.24,5점만점에 5점,"구*세럼 좋다해서 썻는데 뒤집혀서 미백은 무서웠었는데 잡티에도 좋고 미백 수분 전체적으로 좋다해서 구매했습니다
마스크쓰느라 끈적이고나 기름진건 최대한 피하고 싶었은데 기름짐고 없고 속당김도 많이 줄어들었습니다 이제 잡티나 피부톤이 달라지길 기대하면서 기다리고있어요!!몇일사용해보진않았는데 톤이 맑아지는건 확실히 느끼고있어요!"
69,2020.06.22,5점만점에 4점,"닥터자르트 스킨케어 제품은 처음 사용해보는데 유명한 만큼 좋아요 :-)
날이 덥다보니 땀도 많이 흘려 피부에 수분은 부족하고 유분기만 있어 화장을 하면 들뜨고 각질이 생겼는데 이 제품 쓰고 피부에 수분감이 많아진게 느껴질 정도로 들뜸이 없어요! 

향은 호불호가 많이 갈릴 것 같아 향에 민감이시거나 발효 향을 안좋아하시는분들에게는 추천하지 않아요. 저도 처음 사용했을 땐 조금 당황했지만 쓰다보니 적응이 됐어요!

극 지성이신 분들을 제외한 모든 피부타입에 아주 무난하게 사용하실 수 있을 것 같은 제품이라 추천드려요 :-)"
70,2020.06.18,5점만점에 4점,"닥터 자르트 올 영 매장에서 테스터 발라보고 너무좋았는데       이렇게 올영체험단 당첨 되어서 너무 좋았어요 
우선 냄새가 자극이 없어서 좋아요 
왜냐면 매일 바르는건데 냄새가 자극이 있으면 거부감드는데 얘는 그런거없어요
또 순한것같고  촉촉해요 
플루이드 형태의 타입 이라 좋네요
위생적인것같고요 굿굿"
71,2020.06.17,5점만점에 5점,"민감성피부인데 사용해보니 자극없이 넘 좋아요💙
브라이트닝 기능도 있어서 칙칙한 피부 개선 되는것 같아서 넘 좋네요~~~"
72,2020.06.13,5점만점에 4점,"복합성피부인데 끈적이지 않고 빠르게 흡수되서 좋아요.
여름이라 자기전에 끈적하고 쫀쫀한 에센스바르면 부담스러운데
이건 그렇지 않고 산뜻하게 마무리 돼요.
하지만 건조하지는 않아서 요즘같은 여름에는 2번정도 레이어링하고 크림은 생략해도 될 것 같아요~!
그리고 생각보다 되게 묽어서 잘 흘러내리는 타입이예요.
미백효과는 좀 더 써봐야 알 것 같네요~!"
73,2020.06.12,5점만점에 3점,"음??? 에센스?? 라기엔 좀 많이 묽은 물제형.
제형덕에 오 여름에 쓰기 괜찮을까 싶었는데..?
생각보다 기름지네요...
물제형치고 흡수력도 좀 더딘거같고..?
지복합성인데 여름엔 지성에 더더더더더욱 가까운 피부라.. 저한텐 좀..
닥터자르트제품 처음 쓰는건데.. 첫인상이..ㅠㅠ
악건성이신분들이 여름에 쓰기 좋겠어요..
저는 환절기때 다시 써볼게요.."
74,2020.06.12,5점만점에 5점,"제형은 물같이 흐르는 제형이고 흡수는 잘 되어요
마무리감이 보송하진 않고 수분감이 느껴져서 여름에 이 세럼으로 두 세번 레이어링 해주고 선크림만 발라도 충분할 것 같아요
펌프용기가 굉장히 편하고 위생적이에요
블루샷을 추가해서 안색이 밝아지는 효과가 나타난다고 하는데
아직 엄청난 효과는 모르겠지만 피부 톤이 좀 밝아지고 균일해지는 느낌이 있어요"
75,2020.06.08,5점만점에 5점,"민감성 수부지인데 기존 바이옴에센스를 잘 써서 새로 나온 이 에센스도 구매해봤어요! 엄청 좋아여 좀 더 밀도감이 있고 촉촉해요 
기좈 에센스처럼 토너대신 쓰는 게 아니라 앰플단계에 발라주는데 흡수를 잘 시켜주면서 두 번 바르니까 피부도 쫌쫌해지고 안색이 밝아진 것 같아요 ㅎㅎ 추천"
76,2020.06.04,5점만점에 5점,양이 생각보다 작은데 효과도 나쁘지않고 쓸만함
77,2020.05.30,5점만점에 5점,"올리브영 매장에서 직원의 추천을 받아서 산 제품! 
피부가 워낙 예민하구 민감해서 화장품 아무거나 못쓰는데 이제품은 너무 촉촉하고 트러블 좁쌀 없이 속건조를 잡아주는 느낌입니닿~ 성분도 꼼꼼히 살펴보고 여름이니까 미백에도 도움이 될까싶어서 샀는데 전혀 후회하지않구 다쓰면 재구매각인 제품입니다~
여름이라 끈적이면 세럼 사용 못할텐데 전혀 끈적이지않규 촉촉하게 수분잡아주고 속건조 잡아줘요"
78,2021.02.05,5점만점에 5점,"겨울에는 복합성이 되는 악지성 입니다 
속땡김이 좀 있어서 직원 권유로 구매해보았는데 아주 만족해서 벌써 세병째 쓰고 있어요 
향이 별로 지만 못 쓸 정도는 아닙니다 
여드름 피부인데 이거 쓰고 많이 가라앉았고 피부톤도 아주 조금 밝아진 것 같아요"
79,2021.01.28,5점만점에 5점,"수분 부족 유분 과다 트러블 피부입니다.
어제 밤부터 바르기 시작했는데 다행히 트러블 나지 않네요..
매장에서는 약간 되직한 제형이였는데
주르륵 흐르네욬ㅋㅋㅋ
다른거랑 착각하고 산건지...
암튼 제품은 괜찮아서 같은 라인 크림도 한번 사보려구요
트러블 나지 않는게 제일 맘에 듭니다
적당히 촉촉하구요"
80,2021.01.24,5점만점에 5점,"속건조가 심한 피부로 매장에서 직원 추천으로 구매하게된 제품인데요
사용감이 순하고 예민한 피부에도 트러블 없이  흡수도 잘 되는 제품이에요 
넘 좋아요 ^^"
81,2021.01.16,5점만점에 5점,"며칠 써보고 리뷰쓰려고 했는데 어제 사용해보고 너무 좋아서 남겨요 에센스를 두번 덧발랐더니 나비존 요철이 조금 줄었어요 앞으론 세번 덧바를 예정입니다 
콧물제형보다는 묽어서 덧바르기 부담스럽지 않아요"
82,2020.12.14,5점만점에 5점,"수분 충전에 좋은 에센스네요
발효성분이라 냄새는 그닥이지만 품질면에서는 괜찮은 
제품 같아요  여드름피부에도 더 트러블 없이 잘 사용중예요"
83,2020.11.25,5점만점에 4점,그냥저냥 잘 쓰고있습니다 눈에띄는 효과는 없지만 그냥 스킨 다음단계 화장품으론 나쁘지도 않은... 근데 냄새가 좀 구려요... 뭔냄새라고 표현하기엔 듣도 보도 못한 냄새...
84,2020.10.24,5점만점에 5점,"이거 ㄹㅇ 좋아요
가벼운데 완전 촉촉해요!!
진짜 속당김 전혀 없고 보습감도 오래 가요
여름에 바르기에 정말좋고 겨울에도 건조하지않게 촉촉하게 바를수있어요!
가격이 좀 나가는 편이긴하지만 그정도 값어치를 해서
아주아주 만족합니당!"
85,2020.08.28,5점만점에 5점,제형은 가벼운편이구요 순해요 피부상태가 나쁜상태에서 발라도 전혀 따가운게 없구요 지금 한통 다써가는데 미백효과가 있어요 속부터 환해지는 느낌이 들어요 가격이 좀 비싸긴 하지만 생각보다 오래쓰구요 무엇보다도 효과가 확실하게 있는 제품이라 또 구매할것 같아용ㅎㅎ
86,2020.08.22,5점만점에 3점,제품이 우선 엄청 순하고 제형을 되게 묽습니다. 근데 전혀 끈적하지는 않구요! 무엇보다 무향이여서 오히려 저는 그게 좋은 것 같아요! 여름에 쓰지 좋다는 생각이 듭니다.
87,2020.06.29,5점만점에 2점,"지성은 아니고 여름만 되면 지성쪽으로 변하는 복합성입니다
일단 코코낫 향이 조금 힘들었고 보습이 너무 좋아요 ㅋㅋㅋㅋㅋ
그래서 너무 답답해요 .... 안쓸듯 ㅠ"
88,2020.06.28,5점만점에 4점,"리뉴얼 전 제품에는 앰플이 없었는데 이건 앰플이 있어서 설명대로 앰플넣고 흔든 뒤에 사용해봤어요!
일단 제형은 여름에 쓰기 좋은 타입이라서 산뜻한 편이고 여러번 써도 부담스럽지 않고 흡수력도 괜찮네요. 촉촉하니 수분이 채워지는 느낌이에요. 
근데 향이 저는 좀 별로라서 별하나 뺐어요. 브라이트닝 효과도 아직 못 느꼈구요. 미백제품이라기 보다 수분제품에 가까운 거 같아요!"
89,2020.06.24,5점만점에 5점,"일단 순하고 트러블은 나지 않았습니다
우유향이 나는데 크게 거슬리진 않았어요
가볍게 보습주기에 좋습니다
환절기나 여름에 쓰기 좋은 정도에요
속보습 채우는데 좋고 화장도 더 잘먹네요
이거 하나만으로 보습 채우긴 부족하고
후에 로션하나 정도만 발라도 충분합니다"
90,2020.06.18,5점만점에 5점,"마스크 때문인지 피부가 자꾸만 건조해져서 찾아보다가 구매했어요!!
기존에 워터타입 에센스를 사용해서 믿고 구매했는데 확실히 앰플제형이라 보습감이 더 좋아요!!
향이 살짝 별로긴 하지만 끈적이지 않고 속보습도 채워줘서 정말 만족하며 사용하고 있어요!!"
91,2020.06.15,5점만점에 5점,"주변 추천으로 샀는데 너무 만족합니다
생각보다 더 묽은 제형이긴 하지만
굉장히 촉촉하고 바로 흡수 되어서 좋아요
끈적임 뭐 그런거 1도 없어요
피부가 쫀득쫀득해지는 기분이에요!!"
92,2020.06.10,5점만점에 5점,요거 진짜 물건이예요 바르고나면 피부가 촉촉하고 쫀쫀해지는 느낌이예요 전 두번 레이어드해서  바르는데 바르는느낌도 참좋네요 간만에 진짜 맘에드는 에센스 만났네요
93,2020.06.07,5점만점에 5점,"양은 일반 세럼 제품들 양과 비슷합니다.

적당히 촉촉한 세럼이라고 생각됩니다. 

자극은 크게 없지만 아무래도 요즘같은 계절에 복합성 피부에게는 조금 산뜻하지 않은 것 같아요.

자기 전에 발라주는 용도로 사용하고 있습니다. 

길게 사용해보려구요"
94,2020.06.03,5점만점에 5점,"여러분 이거 왜 안써요..? 진짜 속당김에 와방 좋고 기름지지 않으면서 흡수도 잘되고 진짜 쓴날이랑 안쓴날이랑 피부 상태가 완전 달라지는데..?  
작년부터 닥터자르트 수분라인 썻는데 150미리 짜리 한통을 반년 정고 쓰길래 뭔가 빨리 쓰고 싶어서 이번에 작게 나온걸로 두개 샀는데 주사기 바뀐거 작고소듕해..  진짜 너무 좋고 ㅠㅠㅠㅠ
 피부 광명찾았어요ㅠㅠㅠ 얘네쓰고 나서 주변에서도 피부 좋아졌단얘기를 너무 많이 들어서 제발 단종 안되고 계속 나왔으면 좋겠다 ㅠㅠㅠ  

내가 수부지다 속당김이 있다 좁쌀 많다 예민하다 그렇다면 이거 진짜 알러지 100개 있는 사람으로써 적극 추천합니다"
95,2020.06.02,5점만점에 5점,"마스크가 일상이 되어버린 요즘 덥고 습기로 트러블이 심해져 올영세일이라길래 가까운올영을 찾아갔다가 요즘 피부유산균제품이 tv광고도 하고해서 관심있게 보던중 유익균수가 독보적인 제품을 발견ㅋ 집어와서 집에서 뜯어보니 주사기같은게 있는데 섞어서 쓰는거라고해서 ㅋ 병원놀이 하듯 샷추가~~
일단 사용후기는 바른후 싹 흡수되서 더워지는 요즘 끈적이지않아서 좋았고 신기한건 딱딱하게 올라온 트러블이 가라앉는게 보임 올~~~신기해 평소같으면 트러블이 진정되더라도 상처가 계속 신경쓰이는데 붉은기가 자구일어나면 연해지는거 내느낌인가?ㅋ 여튼 좋아좋아
근데 더중요한건 마스크를 벗고 건조한느낌은 나만받는지 모르겠지만 그건조도 해결된듯한 느낌이라 이렇게 길게후기를 남기게되는 제품이네요 최애템될듯싶습니다"
96,2021.03.02,5점만점에 4점,무난해요 근데 딱히 비싼값을 하지는 않는거 같아요 그냥 평범한 에센스 정도? 사용감에 미세한 끈적함이 남아요
97,2021.02.12,5점만점에 4점,"순하고 데일리로 쓰기 좋아요 
속건조가 심한데 바를때는 촉촉한데 시간이 지나면 건조해요 
속건조 심하지 않으면 아주 잘쓸 제품이에요"
98,2020.12.30,5점만점에 3점,닥자 입소문 나서 한번 사봤어요 아직 안써봤지만 기대되네요
99,2020.09.26,5점만점에 5점,직원분이 써보라고 추천하셔서 써봤는데 좋네요 촉촉하고 ㅈㅐ구매 의사 100프로 입니다
